imgID,annID,scID,scale,newWidth,newHeight,pos_label,neg_label
293679,292495,135237,0.20019417,63,85,[],"[[249, 300], [228, 139], [180, 190], [170, 148], [184, 328], [605, 51]]"
184315,11192,107729,0.145098141,61,81,"[[331, 356], [203, 527], [324, 437], [155, 408], [117, 490]]","[[157, 194], [110, 192], [74, 256]]"
518075,1994911,245922,0.218035135,76,104,"[[131, 134], [105, 387], [560, 133], [333, 184], [183, 229]]",[]
458876,398062,426209,0.446428285,259,191,"[[312, 414]]",[]
123017,105775,387693,0.323599735,138,198,"[[297, 489], [345, 425], [442, 461], [186, 470], [451, 490], [96, 369], [268, 361], [87, 409]]","[[330, 200], [402, 218], [432, 298], [509, 207], [387, 258], [286, 207]]"
32416,1633251,535501,0.103543214,16,44,[],"[[289, 132], [615, 219], [150, 209], [467, 114], [154, 402]]"
161914,154066,72984,0.68275468,351,291,"[[338, 262], [395, 274]]",[]
100926,1632028,343849,0.216360755,45,138,"[[262, 507]]","[[272, 140], [316, 95], [258, 342], [102, 186], [276, 283]]"
3389,36869,356007,0.390355065,171,205,"[[175, 513], [287, 525], [280, 386]]",[]
92377,37222,208961,0.149443292,74,66,"[[135, 346]]",[]
207564,42263,561042,0.390355065,195,101,"[[141, 91]]",[]
28742,417604,490511,0.232499217,51,119,"[[237, 449]]","[[473, 427], [322, 310], [496, 96]]"
469936,1647843,17877,0.361937052,163,231,[],"[[153, 174], [348, 486]]"
31678,64734,312220,0.549054495,255,351,[],"[[242, 308], [273, 221], [343, 240], [308, 288], [184, 223]]"
46731,1117260,154701,0.485758112,310,128,[],"[[394, 97], [243, 75], [205, 176], [482, 346]]"
19609,1547942,98582,0.371546568,212,177,"[[348, 207], [410, 155], [226, 178]]",[]
230171,177795,302318,0.214827964,107,34,"[[207, 236], [259, 254]]","[[322, 345], [124, 56], [360, 241], [342, 55], [213, 87]]"
23363,1053620,271888,0.121200832,52,51,[],"[[91, 57], [99, 204], [548, 289], [366, 393], [243, 81]]"
19349,1633930,314016,0.348953371,51,148,[],"[[454, 239], [452, 124], [261, 127], [562, 319], [157, 99], [65, 272]]"
65836,1042313,267055,0.282432162,118,135,"[[303, 81]]",[]
155107,1116219,235537,0.106809093,68,25,[],"[[424, 65], [129, 373], [240, 186], [415, 358], [597, 456]]"
78085,1104123,84214,0.203904485,116,97,[],"[[516, 355], [84, 421], [537, 207]]"
576939,1672885,307751,0.316388866,202,95,[],"[[124, 135], [507, 233], [140, 178], [441, 118], [400, 346], [309, 326], [261, 107], [218, 340]]"
127785,600543,577065,0.531317651,136,255,"[[68, 256], [249, 332], [131, 178], [267, 214]]",[]
19665,1108563,343849,0.551825381,235,249,[],"[[209, 309], [242, 419], [125, 514], [292, 415], [282, 382], [145, 270], [174, 284], [258, 238], [155, 392], [219, 339], [251, 327], [219, 397], [267, 405]]"
212342,41344,330262,0.390355065,120,185,[],"[[218, 156], [456, 136], [309, 112], [342, 191]]"
150324,1051165,78695,0.121200832,60,58,[],"[[85, 386], [102, 302], [224, 338]]"
400124,1911593,235564,0.374748063,239,159,"[[500, 190], [279, 222], [397, 117], [216, 262], [207, 180], [301, 141]]",[]
209728,37849,465588,0.595652164,349,238,[],"[[186, 244], [318, 257], [452, 243], [256, 218], [358, 221]]"
201723,1998228,460737,0.391604958,32,167,"[[489, 301], [278, 319]]","[[605, 268], [615, 127]]"
29821,1783588,402335,0.360115458,172,83,[],"[[318, 375], [123, 107], [174, 585], [283, 424], [382, 576], [200, 391]]"
165919,574969,224081,0.237620423,114,66,[],"[[301, 499], [175, 106], [226, 48], [199, 299], [189, 472]]"
287400,685630,84040,0.131272935,33,63,"[[579, 264], [289, 411], [182, 98], [163, 340], [222, 291], [607, 386]]",[]
21397,1052344,507436,0.177176728,79,85,[],"[[586, 232], [470, 140], [113, 154], [126, 318], [159, 281], [318, 242], [552, 364], [296, 129], [247, 430]]"
123642,313138,226262,0.657099984,298,280,"[[330, 225], [224, 167]]",[]
127,1084433,421639,0.846105354,321,360,"[[289, 227], [355, 200], [254, 240], [382, 216], [249, 205], [345, 203], [404, 180], [398, 236]]",[]
101874,327222,466001,0.150701226,96,49,"[[447, 400]]","[[271, 114], [566, 63], [94, 25]]"
24935,1183010,8086,0.757506117,323,237,[],"[[200, 395], [234, 438]]"
52835,2108559,162322,0.171546337,71,82,[],"[[243, 309], [211, 268], [130, 306], [54, 136], [432, 131], [482, 410]]"
336511,368415,60167,0.508895949,217,115,"[[185, 579]]","[[159, 334], [252, 565], [117, 424], [211, 362]]"
140289,587553,401758,0.270262059,98,172,[],"[[279, 477], [330, 197], [151, 246], [351, 292], [236, 335], [265, 228]]"
1810,712782,469220,0.314260944,113,75,[],"[[150, 513], [250, 472], [95, 521], [297, 235]]"
26294,1903074,469220,0.171546337,61,39,[],"[[243, 248], [277, 511], [271, 96], [208, 516], [229, 300], [83, 435], [204, 168]]"
70491,1638402,353300,0.741780732,474,185,[],"[[276, 96], [376, 132]]"
42196,160384,138810,0.291235262,145,45,"[[180, 298], [240, 96], [271, 283]]",[]
67807,54393,221684,0.347353497,147,221,"[[85, 528]]","[[301, 392], [338, 349]]"
294839,1112463,343849,0.551825381,165,353,[],"[[291, 449], [315, 228], [196, 390], [206, 326], [158, 398], [332, 292], [95, 316], [155, 260]]"
320834,664027,168173,0.182916285,30,77,[],"[[489, 353], [221, 86], [477, 154], [470, 138], [20, 337], [171, 136]]"
161914,154066,127788,0.834166922,482,400,"[[399, 273]]","[[357, 234], [333, 263], [352, 224]]"
54837,582319,56267,0.597393199,341,286,"[[384, 281], [453, 197], [319, 173], [259, 207], [453, 261], [191, 149], [294, 263]]",[]
16669,1117989,396765,0.169575572,108,32,[],"[[571, 393], [266, 32], [527, 265], [559, 301], [387, 81], [65, 297], [291, 426], [547, 60], [66, 53], [115, 151], [561, 363]]"
537081,695331,186524,0.429262483,274,205,"[[138, 387]]",[]
20677,36742,118379,0.390355065,249,134,[],"[[145, 141], [421, 72], [257, 229], [327, 118]]"
100667,1042185,217448,0.282432162,113,135,"[[422, 145], [186, 87], [364, 148], [313, 209]]",[]
475893,26020,321410,0.20019417,85,115,[],"[[252, 174], [188, 409], [323, 446], [67, 413], [307, 396], [123, 77], [244, 313], [48, 312]]"
356007,177653,244823,0.132941415,75,53,[],"[[430, 279], [410, 218], [60, 266], [87, 194], [489, 126], [268, 119], [551, 209], [99, 67]]"
205125,1554145,247333,0.866986399,325,292,"[[197, 327], [204, 282], [193, 338]]",[]
152774,594496,296832,0.77330002,292,330,[],"[[421, 178], [288, 196], [358, 198], [304, 251], [436, 198], [280, 166], [303, 242], [436, 256], [247, 229], [224, 167], [371, 225]]"
560858,1104747,82273,0.332629331,91,159,[],"[[72, 203], [210, 316]]"
131621,577388,23660,0.7207216,295,461,[],"[[251, 309], [282, 353], [156, 378]]"
477115,1152687,339796,0.182847486,62,77,"[[147, 232]]","[[117, 353], [229, 233], [276, 252], [223, 216], [186, 326], [552, 272], [269, 294], [379, 292]]"
137156,349351,144994,0.459674595,260,220,"[[268, 322], [405, 308], [163, 359]]",[]
128691,673823,559768,0.114803696,25,55,[],"[[271, 165], [12, 123], [198, 183], [109, 325]]"
346752,1914051,108110,0.265470933,169,102,[],"[[545, 258]]"
152147,63246,335624,0.179764253,64,76,"[[210, 321], [299, 294]]","[[218, 244], [526, 55], [135, 89], [277, 97], [255, 233]]"
58658,1974157,2434,0.348953371,66,167,[],"[[607, 96], [542, 266], [259, 303], [179, 297], [108, 173], [421, 351], [194, 237]]"
164435,80297,267216,0.220238377,31,94,[],"[[63, 115], [32, 262], [623, 100]]"
27701,68297,520764,0.179764253,115,80,"[[417, 295], [512, 203], [243, 367], [204, 398], [61, 356], [451, 397], [292, 393]]","[[379, 133], [83, 64], [122, 179], [374, 203], [112, 171], [164, 101], [341, 126]]"
162773,574777,289754,0.237620423,101,71,"[[87, 529]]","[[351, 449], [327, 382], [239, 419]]"
262935,1210386,272940,0.223865545,38,95,"[[129, 166], [389, 152]]","[[174, 347], [262, 322], [420, 341], [544, 58]]"
13980,1047231,338988,0.295814199,120,126,"[[441, 160], [580, 205], [403, 297], [80, 91], [369, 237], [580, 292]]",[]
126192,601473,120858,0.531317651,207,255,"[[427, 318], [384, 251]]","[[346, 143]]"
122953,1099426,522782,0.58217846,205,279,[],"[[224, 160], [280, 174], [136, 279], [259, 239], [145, 309], [226, 192], [332, 320], [317, 278], [189, 207], [185, 236], [375, 165]]"
4624,64161,458705,0.277649447,140,118,"[[206, 310]]","[[226, 72], [231, 244], [389, 245], [379, 102]]"
74963,1045698,247333,0.163997481,61,58,[],"[[329, 162]]"
33167,1772935,118674,0.24372146,105,53,[],"[[136, 70], [230, 311], [309, 98], [95, 371], [379, 427]]"
326108,129297,502632,0.302716572,65,108,"[[422, 84], [250, 177]]","[[174, 99], [348, 67], [105, 175], [333, 245]]"
38034,1115619,295317,0.169575572,108,38,[],"[[511, 88], [320, 75], [508, 446], [360, 439], [155, 255], [281, 201]]"
202241,587238,401758,0.787706344,314,504,"[[323, 347], [234, 315], [297, 336]]",[]
131279,524856,114080,0.332130444,60,117,"[[118, 279]]","[[134, 70]]"
18874,597346,387056,0.531317651,132,226,"[[195, 148], [248, 253], [252, 246], [126, 216], [217, 291]]",[]
65329,1097790,561630,0.30865883,197,143,[],"[[106, 133], [526, 282], [350, 84], [536, 324], [251, 255], [213, 360], [357, 373], [400, 127]]"
127418,1104992,272510,0.111078468,29,48,[],"[[495, 219], [144, 273], [21, 109], [589, 287]]"
202755,1048809,288836,0.455177746,184,218,"[[94, 324], [368, 309], [111, 181], [337, 123], [186, 262], [247, 219], [411, 293]]",[]
131743,439262,460344,0.489498064,115,313,"[[414, 449]]","[[206, 178], [317, 329], [305, 159], [183, 367]]"
149630,1056998,149295,0.560062118,267,280,"[[203, 156], [157, 428]]",[]
35367,1089528,85215,0.846105354,541,386,"[[333, 224], [359, 197], [363, 226], [284, 271], [297, 236], [336, 261], [319, 206], [349, 276], [280, 197]]",[]
151387,695320,168754,0.173070699,73,33,[],"[[291, 242], [172, 110], [374, 30], [93, 517], [82, 63]]"
488388,1992787,215081,0.28931728,117,124,"[[395, 349], [431, 369]]",[]
83159,1074276,500699,0.562580069,256,240,"[[407, 273], [143, 278], [442, 126], [367, 295], [507, 214], [160, 200]]",[]
309474,176794,384507,0.132941415,58,43,"[[190, 130]]","[[60, 105], [180, 95]]"
8934,1976693,428214,0.387932596,248,172,"[[466, 174]]","[[173, 187], [325, 142]]"
269871,54028,221684,0.747190964,317,327,"[[256, 396], [160, 474], [203, 421], [201, 366]]","[[176, 306], [253, 358]]"
438904,1629077,82273,0.332629331,212,121,[],"[[207, 229], [228, 404], [409, 353], [520, 68], [300, 290], [396, 285], [341, 108], [248, 357]]"
294475,78857,441541,0.733162893,103,351,"[[114, 190], [518, 181], [61, 243], [125, 289]]",[]
41913,1545047,517748,0.780110652,499,219,"[[388, 147]]",[]
16669,1117989,247680,0.485758112,310,94,[],"[[360, 409], [448, 402]]"
359097,1106200,267555,0.165908306,82,29,"[[248, 251], [279, 194]]","[[138, 102], [448, 175], [322, 302], [74, 326], [391, 124], [288, 111]]"
313971,2081179,193498,0.505399718,323,173,"[[475, 162], [304, 204], [268, 137], [251, 162], [359, 373]]",[]
242696,50521,418028,0.197186657,82,126,"[[75, 511], [205, 575]]","[[281, 338], [41, 121], [416, 243], [132, 376], [206, 140], [326, 222]]"
14335,1117190,450777,0.169575572,84,33,[],"[[370, 291], [47, 128]]"
35769,1099575,522782,0.58217846,372,252,[],"[[293, 158], [243, 154], [262, 323], [341, 218], [268, 263], [445, 171]]"
84701,1184878,158378,0.302420018,182,145,"[[420, 400], [163, 382]]","[[283, 289]]"
37968,397046,206770,0.799276624,511,257,"[[288, 298]]","[[310, 235], [265, 209]]"
70491,1638402,364457,0.254205471,162,63,"[[264, 423], [509, 418]]","[[92, 55]]"
74534,1539538,206623,0.833735235,525,342,[],"[[339, 230], [314, 209], [274, 232], [328, 238]]"
123229,78245,225669,0.649473695,316,277,"[[298, 284], [466, 255], [422, 226], [223, 232]]","[[276, 195], [380, 182]]"
83494,1056410,299039,0.745890625,293,318,"[[235, 162], [471, 194], [274, 201], [151, 230], [277, 160], [491, 198], [275, 262]]","[[155, 192]]"
136983,598745,577065,0.13673486,11,65,[],"[[584, 108], [442, 368], [352, 120], [493, 307], [14, 112], [404, 284], [334, 440]]"
20966,72024,334542,0.168403216,102,72,[],"[[503, 296], [187, 230], [111, 298]]"
221891,1387938,490582,0.142349613,27,68,"[[105, 443], [524, 343]]","[[261, 152], [488, 145], [446, 205], [210, 172], [164, 72]]"
14335,1117190,377183,0.485758112,233,92,[],"[[277, 566], [303, 302], [290, 576]]"
82680,7855,107729,0.287928861,122,153,"[[83, 446]]",[]
369125,1109553,513505,0.834027778,533,277,[],"[[312, 187], [288, 280], [333, 241], [341, 278], [287, 191], [363, 201], [286, 156], [310, 186]]"
42644,350333,515020,0.785150256,502,310,[],"[[259, 323], [353, 310]]"
114549,1042136,238062,0.780110652,214,331,[],"[[251, 203]]"
114203,600180,230070,0.531317651,57,255,"[[175, 179], [283, 237], [63, 330], [121, 208]]","[[365, 135]]"
356478,585074,553034,0.339334676,190,163,"[[298, 340], [419, 297], [136, 360]]","[[457, 193], [382, 211], [179, 168], [149, 280], [365, 138], [523, 163]]"
164521,399038,44494,0.450844066,216,119,[],"[[206, 139], [353, 148], [147, 68], [261, 282], [176, 340], [115, 513]]"
417006,1110542,343849,0.103543214,20,66,"[[199, 548]]","[[123, 120], [41, 270], [257, 85]]"
118386,582063,62220,0.197521641,86,84,"[[303, 55]]","[[417, 176], [354, 280], [531, 342], [88, 192], [540, 111], [279, 258]]"
152689,164473,441292,0.358520263,172,89,[],"[[302, 592], [368, 384], [213, 322], [234, 83], [237, 487], [96, 398], [135, 130], [324, 98], [96, 493]]"
103564,417711,125351,0.142349613,33,68,[],"[[302, 140]]"
93258,1041857,238062,0.540406768,187,229,"[[180, 149], [342, 150], [137, 247], [112, 192]]",[]
114203,600180,306383,0.531317651,50,225,"[[210, 224], [350, 261]]","[[392, 136]]"
369382,82208,66056,0.733162893,191,469,[],"[[134, 305], [149, 250]]"
121493,573075,26438,0.350514024,224,87,"[[234, 339], [294, 244]]","[[359, 367], [482, 78], [211, 127]]"
9113,103037,102278,0.45402125,132,193,"[[168, 304]]","[[72, 233], [247, 214]]"
330562,1080709,324203,0.334435901,167,79,"[[300, 127], [331, 98], [382, 319]]","[[175, 193]]"
269871,54028,571929,0.747190964,308,318,"[[217, 265], [237, 191], [450, 267], [208, 205], [267, 250]]",[]
150367,1042085,247333,0.282432162,105,77,"[[312, 368], [246, 298], [164, 425], [144, 274]]","[[274, 169], [191, 152]]"
295159,1528344,175353,0.096124754,24,61,"[[41, 237], [141, 509], [95, 152]]","[[442, 580]]"
44801,138658,236717,0.785150256,373,294,"[[210, 216], [267, 227], [300, 222], [212, 199], [247, 199], [308, 201], [281, 172]]",[]
453025,661068,293385,0.104665656,23,44,[],"[[97, 231], [319, 213]]"
278060,689090,210856,0.227050013,127,138,"[[76, 471], [439, 468], [118, 337]]","[[154, 83]]"
382278,79722,5352,0.220238377,34,105,[],"[[217, 427], [622, 160]]"
129951,1097844,561630,0.203904485,117,97,[],"[[335, 339], [225, 123], [577, 295], [525, 328], [268, 52]]"
458876,398062,426209,0.150437982,87,64,[],"[[446, 44], [195, 426], [497, 327], [80, 357], [206, 67]]"
452618,1873835,168173,0.361649303,125,154,[],"[[268, 105], [221, 139], [537, 265], [480, 193], [417, 139], [231, 178]]"
115639,1191612,267224,0.785150256,432,376,[],"[[313, 236], [368, 292], [275, 242], [310, 211], [269, 217], [363, 240]]"
142587,1906078,338988,0.134148941,57,57,"[[169, 237]]",[]
123229,78245,189868,0.477523633,261,229,[],"[[349, 179], [399, 150], [225, 195], [287, 252]]"
315577,1147889,17877,0.149351525,71,71,[],"[[304, 176], [236, 399], [94, 417], [384, 394]]"
76781,582750,214507,0.471485658,301,206,[],"[[193, 146], [272, 236], [211, 209], [295, 111]]"
128351,165972,441292,0.599296314,287,120,[],"[[167, 568], [242, 440], [229, 349], [276, 351], [172, 351]]"
1586,448207,232114,0.68560354,266,438,[],"[[274, 302], [328, 301], [174, 353], [147, 231], [168, 250], [341, 295], [249, 269], [170, 323], [220, 343]]"
279881,707817,194536,0.163493372,23,100,"[[474, 241], [117, 271]]",[]
34749,399408,199127,0.611389954,271,293,"[[470, 287], [248, 320]]",[]
145499,3021,507322,0.145098141,92,52,"[[569, 51], [449, 240], [242, 229]]","[[279, 152], [412, 436], [102, 446], [150, 79]]"
127,1084433,327038,0.68691138,221,247,"[[398, 226], [383, 225]]",[]
625,476162,288579,0.489498064,77,209,"[[369, 118]]","[[590, 297], [323, 215]]"
279169,1551064,387318,0.134148941,85,51,[],"[[153, 267], [271, 284], [165, 79], [515, 180]]"
44718,153003,515315,0.550804713,240,235,[],"[[258, 303], [173, 185], [217, 152], [181, 301], [348, 143]]"
331093,397384,94097,0.150437982,42,64,[],"[[485, 374], [172, 322], [329, 226], [365, 319], [29, 55], [595, 257], [585, 153]]"
178835,139692,236717,0.360115458,180,79,[],"[[193, 76], [235, 86], [245, 138], [311, 111], [94, 126], [282, 58]]"
95441,45940,118379,0.595652164,155,285,"[[221, 304], [106, 177], [259, 245], [460, 193]]",[]
191962,1050835,251988,0.374748063,229,220,"[[146, 289], [413, 436], [252, 484], [208, 485]]",[]
117918,1057881,149295,0.240905092,115,102,"[[340, 438], [86, 203], [268, 551]]",[]
32664,573362,430521,0.237620423,152,69,[],"[[307, 177], [445, 202], [178, 213], [84, 113]]"
438904,1629077,464494,0.332629331,212,121,[],"[[391, 228], [299, 289], [504, 99], [233, 95], [423, 334], [226, 283]]"
128093,89292,178403,0.38639651,81,184,"[[510, 376]]","[[336, 305], [290, 224], [171, 344], [484, 238]]"
109591,50334,134510,0.508895949,126,254,[],"[[107, 362], [355, 178], [101, 239]]"
65490,597202,467662,0.531317651,300,255,"[[222, 264], [294, 287], [243, 316], [319, 257]]",[]
81365,1562347,431553,0.150008239,47,72,"[[157, 443], [166, 119], [540, 139], [491, 194], [268, 421], [364, 296], [164, 282], [284, 169], [599, 399]]",[]
509319,1672840,19333,0.669471765,428,182,[],"[[241, 131], [355, 112]]"
42007,1882760,310376,0.444268408,213,218,[],"[[259, 403], [235, 307], [127, 432], [360, 372], [298, 482], [292, 158], [159, 353]]"
79076,673987,329475,0.114129684,58,48,[],"[[399, 68], [559, 113]]"
202755,1048809,98582,0.634996289,256,303,"[[418, 237], [244, 287], [435, 163], [171, 261], [373, 194], [441, 283], [338, 250]]",[]
207564,42263,118379,0.250019373,160,83,"[[324, 44], [394, 138], [231, 140], [215, 283], [455, 238], [106, 272], [363, 196], [299, 174]]",[]
221903,1497990,168173,0.260264008,39,110,[],"[[463, 171], [602, 138], [382, 105]]"
1307,1749997,46805,0.332130444,48,123,[],"[[607, 76], [118, 93], [494, 270], [26, 157], [357, 98]]"
426175,1952320,126097,0.121522447,42,51,[],"[[168, 102], [313, 356], [515, 136], [220, 255], [486, 396], [615, 198], [75, 301], [220, 70], [407, 265]]"
119669,73581,334542,0.168403216,78,72,"[[593, 154], [493, 105], [209, 72]]","[[297, 362], [449, 287], [119, 217]]"
131207,39663,208961,0.149443292,25,66,"[[477, 333], [300, 389], [422, 252], [71, 353], [185, 246], [210, 291], [390, 269], [172, 252], [445, 83]]","[[593, 198], [67, 120]]"
138192,582089,524247,0.339334676,111,72,[],"[[293, 98], [287, 83], [76, 68], [423, 56]]"
152774,594496,467662,0.362971197,154,174,[],"[[396, 150]]"
86464,1042769,581711,0.540406768,270,182,"[[336, 128], [318, 170], [362, 219], [279, 125]]",[]
102004,1610456,293545,0.337587833,142,131,[],"[[423, 84], [495, 315], [291, 183], [105, 188], [88, 272], [227, 93]]"
523818,26188,215901,0.20019417,55,123,[],"[[135, 418], [599, 65], [303, 494], [80, 160], [62, 273], [332, 118]]"
440623,690289,200483,0.608421042,171,292,"[[132, 251], [467, 321]]",[]
422967,1107763,2434,0.103543214,63,49,"[[103, 372]]","[[186, 223], [528, 76], [198, 89], [161, 127], [578, 156], [295, 94], [400, 232]]"
